dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,curve_type,point_id,class_label,curve_x_mean,curve_x_std,curve_x_ci95_low,curve_x_ci95_high,curve_x_n,curve_y_mean,curve_y_std,curve_y_ci95_low,curve_y_ci95_high,curve_y_n
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,34,,0.66,0.0,0.66,0.66,3,0.36293587454339044,0.0033964077739044567,0.35909247733600913,0.36677927175077174,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,35,,0.68,0.0,0.68,0.68,3,0.354547625486985,0.003780147372706812,0.3502699860446959,0.3588252649292741,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,36,,0.7000000000000001,0.0,0.7000000000000001,0.7000000000000001,3,0.3463063519758231,0.004837412852389715,0.34083230401530634,0.35178039993633986,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,37,,0.7200000000000001,1.3597399555105182e-16,0.72,0.7200000000000002,3,0.3384168258493565,0.004936498012155726,0.33283065247525906,0.34400299922345395,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,38,,0.7399999999999999,1.3597399555105182e-16,0.7399999999999998,0.74,3,0.33046944159792,0.0034049914815453097,0.32661633101094123,0.3343225521848988,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,39,,0.7600000000000001,1.3597399555105182e-16,0.76,0.7600000000000002,3,0.3224811679948069,0.002773907136671098,0.31934219657196133,0.3256201394176525,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,40,,0.7799999999999999,1.3597399555105182e-16,0.7799999999999998,0.78,3,0.3139429546331587,0.002662187673978852,0.3109304056835569,0.3169555035827605,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,41,,0.8000000000000002,1.3597399555105182e-16,0.8,0.8000000000000003,3,0.3056334045927765,0.0029117652182862673,0.30233843206489114,0.30892837712066185,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,42,,0.82,1.3597399555105182e-16,0.8199999999999998,0.8200000000000001,3,0.2966098354550522,0.0029205753686037342,0.29330489330355836,0.29991477760654606,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,43,,0.84,0.0,0.84,0.84,3,0.28666540389192186,0.0033516574067045026,0.282872646492177,0.2904581612916667,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,44,,0.86,0.0,0.86,0.86,3,0.2770260168990409,0.0031629842553933616,0.2734467632689048,0.28060527052917694,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,45,,0.88,0.0,0.88,0.88,3,0.26641512113109306,0.0033630126506411805,0.2626095140631869,0.2702207281989992,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,46,,0.9,0.0,0.9,0.9,3,0.2549056671926538,0.003284565545776328,0.25118883138068493,0.25862250300462264,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,47,,0.92,0.0,0.92,0.92,3,0.24221321361918982,0.0017347778434863566,0.24025012768754456,0.24417629955083509,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,48,,0.9400000000000001,0.0,0.9400000000000001,0.9400000000000001,3,0.2279126677591865,0.002432384460990615,0.22516016562546834,0.23066516989290467,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,49,,0.96,0.0,0.96,0.96,3,0.2119153773431527,0.003275152677081969,0.2082091931948419,0.21562156149146347,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,50,,0.98,0.0,0.98,0.98,3,0.19376213132865153,0.005473342729085048,0.18756846096856303,0.19995580168874003,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,pr,51,,1.0,0.0,1.0,1.0,3,0.14085055692153461,0.0006548819092311533,0.14010948827823386,0.14159162556483537,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,1,,0.0,0.0,0.0,0.0,3,0.00023577120762012545,0.0004083677105599277,-0.00022634035931532042,0.0006978827745555713,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,2,,0.02,0.0,0.02,0.02,3,0.16416590708285808,0.00521946148570173,0.15825953039502033,0.17007228377069583,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,3,,0.04,0.0,0.04,0.04,3,0.26567430291562616,0.008721064738295502,0.255805489130047,0.2755431167012053,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,4,,0.06,0.0,0.06,0.06,3,0.3472684248101318,0.004686088988962306,0.3419656159212529,0.3525712336990107,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,5,,0.08,0.0,0.08,0.08,3,0.4130783187924738,0.004737429974395987,0.40771741210934415,0.41843922547560347,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,6,,0.10000000000000002,1.6996749443881478e-17,0.1,0.10000000000000003,3,0.4708130230263756,0.005865962594912412,0.4641750614632469,0.47745098458950436,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,7,,0.12,0.0,0.12,0.12,3,0.5230598655033093,0.005029824603949267,0.5173680831487385,0.5287516478578801,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,8,,0.14,0.0,0.14,0.14,3,0.5687731925177228,0.006293920842136143,0.5616509506084905,0.5758954344269552,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,9,,0.16,0.0,0.16,0.16,3,0.6103947378042777,0.005203766967514879,0.6045061211356678,0.6162833544728875,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,10,,0.18000000000000002,3.3993498887762956e-17,0.18,0.18000000000000005,3,0.6466286049685882,0.004259549857517295,0.6418084705451342,0.6514487393920422,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,11,,0.20000000000000004,3.3993498887762956e-17,0.2,0.20000000000000007,3,0.6793568941926633,0.0051426047218725525,0.6735374891204657,0.6851762992648609,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,12,,0.22,0.0,0.22,0.22,3,0.7085678292220347,0.007301486711853339,0.7003054191976316,0.7168302392464377,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,13,,0.24,0.0,0.24,0.24,3,0.7360641206572472,0.0050034986677270545,0.7304021289039511,0.7417261124105434,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,14,,0.26,0.0,0.26,0.26,3,0.7614975198205496,0.0037060289693734466,0.7573037532472886,0.7656912863938106,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,15,,0.28,0.0,0.28,0.28,3,0.7844018812379082,0.004047452358358249,0.7798217577289928,0.7889820047468237,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,16,,0.3,0.0,0.3,0.3,3,0.8057318130068157,0.004913090366892871,0.8001721278768937,0.8112914981367377,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,17,,0.32,0.0,0.32,0.32,3,0.8240395133957716,0.0044839950962586835,0.8189653952750666,0.8291136315164767,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,18,,0.34,0.0,0.34,0.34,3,0.8413740202624744,0.004650715016753644,0.8361112407914544,0.8466367997334945,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,19,,0.36000000000000004,6.798699777552591e-17,0.36,0.3600000000000001,3,0.8572698410261751,0.004290200774731977,0.8524150218247237,0.8621246602276265,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,20,,0.38000000000000006,6.798699777552591e-17,0.38,0.3800000000000001,3,0.8717617812428827,0.004408344347063301,0.8667732700037859,0.8767502924819796,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,21,,0.4000000000000001,6.798699777552591e-17,0.4,0.40000000000000013,3,0.8845041381231086,0.00456195076313056,0.879341804860907,0.8896664713853102,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,22,,0.42,0.0,0.42,0.42,3,0.8963971232179371,0.004014339824580108,0.8918544700683908,0.9009397763674833,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,23,,0.44,0.0,0.44,0.44,3,0.9075028067352844,0.003425545025106553,0.9036264376242461,0.9113791758463227,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,24,,0.46,0.0,0.46,0.46,3,0.9172515955427835,0.0019975536477156346,0.914991150795774,0.9195120402897929,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,25,,0.48,0.0,0.48,0.48,3,0.9263869825492357,0.0024129470483091695,0.9236564759185877,0.9291174891798837,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,26,,0.5,0.0,0.5,0.5,3,0.9339257272578495,0.0023883332659170656,0.9312230737440257,0.9366283807716733,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,27,,0.52,0.0,0.52,0.52,3,0.9414578719539927,0.00249854660502337,0.9386305003062062,0.9442852436017791,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,28,,0.54,0.0,0.54,0.54,3,0.9484353614270741,0.0025070877989580177,0.9455983245084776,0.9512723983456706,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,29,,0.56,0.0,0.56,0.56,3,0.9546563181317705,0.0028007079347328605,0.951487018750893,0.957825617512648,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,30,,0.58,0.0,0.58,0.58,3,0.9605587183662437,0.0032654208991626473,0.9568635467613518,0.9642538899711357,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,31,,0.6,0.0,0.6,0.6,3,0.9663653709189345,0.0039350154035645265,0.9619124818020084,0.9708182600358606,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,32,,0.62,0.0,0.62,0.62,3,0.9715404603801826,0.004081802027642142,0.9669214665612842,0.976159454199081,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,33,,0.64,0.0,0.64,0.64,3,0.9761284588066367,0.004246848145238393,0.9713226977237094,0.980934219889564,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,34,,0.66,0.0,0.66,0.66,3,0.9795758394392994,0.004123588424277134,0.9749095598612034,0.9842421190173953,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,35,,0.68,0.0,0.68,0.68,3,0.9824840276587428,0.0031017514677652374,0.9789740654507906,0.985993989866695,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,36,,0.7000000000000001,0.0,0.7000000000000001,0.7000000000000001,3,0.9849752698339104,0.002406578480592264,0.9822519699160625,0.9876985697517583,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,37,,0.7200000000000001,1.3597399555105182e-16,0.72,0.7200000000000002,3,0.9872555014452983,0.001709731709528729,0.9853207578823309,0.9891902450082657,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,38,,0.7399999999999999,1.3597399555105182e-16,0.7399999999999998,0.74,3,0.9891449977807865,0.0014084046607476006,0.9875512378731658,0.9907387576884071,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,39,,0.7600000000000001,1.3597399555105182e-16,0.76,0.7600000000000002,3,0.9909459830378172,0.0009003494266762246,0.989927141749459,0.9919648243261755,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,40,,0.7799999999999999,1.3597399555105182e-16,0.7799999999999998,0.78,3,0.992689999124242,0.0009160712518320696,0.9916533669159114,0.9937266313325727,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,41,,0.8000000000000002,1.3597399555105182e-16,0.8,0.8000000000000003,3,0.99425786672812,0.0008115083980968197,0.9933395585276219,0.9951761749286181,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,42,,0.82,1.3597399555105182e-16,0.8199999999999998,0.8200000000000001,3,0.9956677663638063,0.0005946164068220743,0.9949948945564214,0.9963406381711911,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,43,,0.84,0.0,0.84,0.84,3,0.9964858464935357,0.0004767334587912758,0.9959463717996365,0.9970253211874348,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,44,,0.86,0.0,0.86,0.86,3,0.99725918458679,0.0004397229469831662,0.9967615912296431,0.9977567779439368,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,45,,0.88,0.0,0.88,0.88,3,0.9979608620686565,0.0004377987751400622,0.9974654461169277,0.9984562780203854,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,46,,0.9,0.0,0.9,0.9,3,0.9984862262160105,0.00032405805931335333,0.9981195200007663,0.9988529324312546,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,47,,0.92,0.0,0.92,0.92,3,0.999116290639719,0.0004013213008848217,0.998662152835968,0.9995704284434699,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,48,,0.9400000000000001,0.0,0.9400000000000001,0.9400000000000001,3,0.9994320244174504,0.0002141610902051562,0.9991896783298138,0.999674370505087,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,49,,0.96,0.0,0.96,0.96,3,0.9997196625178629,0.00011268875289440633,0.9995921431894992,0.9998471818462267,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,50,,0.98,0.0,0.98,0.98,3,0.9999247424582035,5.8712864949662854e-05,0.9998583025969717,0.9999911823194353,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,roc,51,,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,1,class_0,0.025000000000000005,4.2491873609703695e-18,0.025,0.02500000000000001,3,0.4677063533866154,0.010887425670349301,0.4553860714291613,0.48002663534406953,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,1,class_1,0.025000000000000005,4.2491873609703695e-18,0.025,0.02500000000000001,3,0.05389729806196067,0.005397873540342034,0.04778902912848733,0.06000556699543401,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,2,class_0,0.07500000000000001,0.0,0.07500000000000001,0.07500000000000001,3,0.13172418531156252,0.035018234874793844,0.0920973221418073,0.17135104848131774,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,2,class_1,0.07500000000000001,0.0,0.07500000000000001,0.07500000000000001,3,0.06158343943037677,0.016638766846399762,0.04275490225558222,0.08041197660517133,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,3,class_0,0.125,0.0,0.125,0.125,3,0.1277852840818009,0.031978373972540115,0.09159834735206748,0.1639722208115343,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,3,class_1,0.125,0.0,0.125,0.125,3,0.1080775215730655,0.023402142226029043,0.0815955046699944,0.13455953847613658,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,4,class_0,0.17500000000000002,0.0,0.17500000000000002,0.17500000000000002,3,0.0752055327821925,0.0024439338142873096,0.0724399613248941,0.0779711042394909,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,4,class_1,0.17500000000000002,0.0,0.17500000000000002,0.17500000000000002,3,0.10010845475550527,0.0005355692314613377,0.09950240111719566,0.10071450839381488,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,5,class_0,0.225,0.0,0.225,0.225,3,0.054503400737398955,0.013834741944392534,0.038847916445301445,0.07015888502949646,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,5,class_1,0.225,0.0,0.225,0.225,3,0.10105153958598574,0.02955736037664019,0.06760423764480927,0.1344988415271622,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,6,class_0,0.275,0.0,0.275,0.275,3,0.03456462164410959,0.02197322310569534,0.009699578945037243,0.059429664343181934,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,6,class_1,0.275,0.0,0.275,0.275,3,0.08171830056113548,0.05300461866663085,0.021737928084408824,0.14169867303786213,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,7,class_0,0.32500000000000007,0.0,0.32500000000000007,0.32500000000000007,3,0.040106564072029983,0.0068820872674417236,0.03231874919659979,0.047894378947460174,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,7,class_1,0.32500000000000007,0.0,0.32500000000000007,0.32500000000000007,3,0.11628235959824586,0.01899555228878937,0.09478686863266307,0.13777785056382863,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,8,class_0,0.375,0.0,0.375,0.375,3,0.014732711964030809,0.002558861114714338,0.011837088023368398,0.017628335904693218,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,8,class_1,0.375,0.0,0.375,0.375,3,0.054934691375489224,0.010758919903960875,0.04275982738211601,0.06710955536886243,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,9,class_0,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.026366210944954616,0.0017830624324043215,0.02434848585730675,0.02838393603260248,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,9,class_1,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.11981892771254775,0.008770688923468661,0.10989395887509927,0.12974389654999624,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,10,class_0,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.007099182448988939,0.002461893153078894,0.004313288086682395,0.009885076811295482,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,10,class_1,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.03654453718111944,0.01345929422684299,0.021313911976977892,0.05177516238526099,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,11,class_0,0.525,0.0,0.525,0.525,3,0.007893069518553293,0.0037872847200960355,0.003607353407368696,0.012178785629737891,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,11,class_1,0.525,0.0,0.525,0.525,3,0.05116235205356722,0.026192515223448308,0.021522730852145167,0.08080197325498928,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,12,class_0,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.003923634170731521,0.0033586141923049847,0.00012300442699001574,0.007724263914473027,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,12,class_1,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.02928278398641958,0.025721720286165813,0.00017591740919292373,0.05838965056364624,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,13,class_0,0.625,0.0,0.625,0.625,3,0.006183158907183915,0.0006493437551816165,0.005448357275156526,0.006917960539211304,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,13,class_1,0.625,0.0,0.625,0.625,3,0.057622483142358655,0.006978190496981538,0.04972591722505665,0.06551904905966066,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,14,class_0,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.0005877817726582241,0.000549773133946484,-3.4345094421140364e-05,0.0012099086397375884,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,14,class_1,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.006884519262507663,0.005958811181938271,0.00014148963222092564,0.0136275488927944,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,15,class_0,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.0007862535400493127,0.0013618310789963004,-0.0007548033984473398,0.002327310478545965,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,15,class_1,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.008770688923468667,0.01519127883282931,-0.00841986136652992,0.025961239213467255,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,16,class_0,0.775,0.0,0.775,0.775,3,0.0006259494202334333,0.0005592309343407261,-6.879955508903553e-06,0.0012587787959757702,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,16,class_1,0.775,0.0,0.775,0.775,3,0.0070731362286037625,0.006151595672700212,0.00011195041014852233,0.014034322047059003,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,17,class_0,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,6.106823612033496e-05,8.670022894176799e-05,-3.704230889559563e-05,0.00015917878113626553,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,17,class_1,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,0.0017447069363889284,0.002662858094684868,-0.0012686006656600338,0.00475801453843789,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,18,class_0,0.875,0.0,0.875,0.875,3,6.106823612033496e-05,0.00010577328768903304,-5.8625506675521555e-05,0.00018076197891619147,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,18,class_1,0.875,0.0,0.875,0.875,3,0.001556089970292828,0.0026952268896955228,-0.0014938463714811146,0.004606026312066771,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,19,class_0,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,4.580117709025122e-05,6.058926216741683e-05,-2.276202748157225e-05,0.00011436438166207468,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,19,class_1,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,0.0009430848304805018,0.0009936015233510387,-0.00018128113918842927,0.002067450800149433,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,20,class_0,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,3.816764757520935e-05,4.7671376542151576e-05,-1.577759330012305e-05,9.211288845054175e-05,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,score_hist,20,class_1,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,0.0009430848304805018,0.0004321757622441496,0.0004540319168494745,0.0014321377441115291,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,1,,0.0,0.0,0.0,0.0,3,1.0,0.0,1.0,1.0,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,2,,0.02,0.0,0.02,0.02,3,0.6867551129614181,0.018313844608585022,0.6660310468566776,0.7074791790661586,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,3,,0.04,0.0,0.04,0.04,3,0.6579389825518996,0.002672281019762997,0.6549150119063231,0.6609629531974762,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,4,,0.06,0.0,0.06,0.06,3,0.6431537633542871,0.0020329235261455397,0.6408532938219654,0.6454542328866087,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,5,,0.08,0.0,0.08,0.08,3,0.6270995732189785,0.007614120500065949,0.618483384759082,0.6357157616788749,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,6,,0.10000000000000002,1.6996749443881478e-17,0.1,0.10000000000000003,3,0.6101766029886061,0.012915542425006539,0.5955612908728233,0.6247919151043889,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,7,,0.12,0.0,0.12,0.12,3,0.5982250195830291,0.016317639064604473,0.5797598727023116,0.6166901664637466,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,8,,0.14,0.0,0.14,0.14,3,0.5894727984204445,0.014203367619400241,0.573400174908263,0.6055454219326261,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,pr,9,,0.16,0.0,0.16,0.16,3,0.5726261397996076,0.011912542288187956,0.5591458291858441,0.5861064504133712,3
