dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_ci95_low,mean_abs_shap_ci95_high,mean_abs_shap_n
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3623927408817121,0.0026360141910858705,0.3594098100162023,0.36537567174722185,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36332676659296786,0.0007602506651154781,0.3624664619777021,0.3641870712082336,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3611002696270417,0.011523572541474097,0.34806011971770306,0.3741404195363804,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4,HighBP,shap,2.0,0.0,2.0,2.0,3,0.359836659485645,0.011507608687485092,0.34681457437768615,0.3728587445936039,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3630791550778791,0.006756357854541808,0.3554336164267992,0.37072469372895894,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36627863600215943,0.005764047297452242,0.3597560024549001,0.3728012695494188,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36277168190711456,0.0023589960092088485,0.36010222662448393,0.3654411371897452,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3635474767257058,0.0008942743217007672,0.3625355100657937,0.3645594433856179,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3617768877536456,0.011273573264182926,0.3490196386583878,0.37453413684890335,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,4,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36039790884871176,0.012043382831183632,0.34676953822241807,0.37402627947500544,3
