dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,10.4,2.9664793948382653,7.799766164361367,13.000233835638634,5,0.0023135897816957,0.003150912715136736,-0.0004483069870122552,0.0050754865504036555,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,10.4,2.9664793948382653,7.799766164361367,13.000233835638634,5,0.0023135897816957,0.003150912715136736,-0.0004483069870122552,0.0050754865504036555,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,10.4,2.792848008753788,7.951960784627829,12.848039215372172,5,0.0010133719719220599,0.0014902456434941886,-0.0002928859283921018,0.0023196298722362218,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,10.4,2.792848008753788,7.951960784627829,12.848039215372172,5,0.0010133719719220599,0.0014902456434941886,-0.0002928859283921018,0.0023196298722362218,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,10.4,4.159326868617084,6.754189253403299,14.045810746596702,5,0.00192329786957542,0.002823945384413078,-0.0005519993973879915,0.004398595136538831,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,10.4,4.159326868617084,6.754189253403299,14.045810746596702,5,0.00192329786957542,0.002823945384413078,-0.0005519993973879915,0.004398595136538831,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,10.4,3.4351128074635335,7.388990866835506,13.411009133164495,5,0.0007812501714165199,0.0007431462955280302,0.0001298537228776131,0.0014326466199554267,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,10.4,3.4351128074635335,7.388990866835506,13.411009133164495,5,0.0007812501714165199,0.0007431462955280302,0.0001298537228776131,0.0014326466199554267,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,10.6,1.3416407864998738,9.424,11.776,5,-0.0019137777669747998,0.0019335390814708574,-0.0036085994977167655,-0.0002189560362328342,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,10.6,1.3416407864998738,9.424,11.776,5,-0.0019137777669747998,0.0019335390814708574,-0.0036085994977167655,-0.0002189560362328342,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,10.8,2.949576240750525,8.21458243217851,13.385417567821492,5,-0.0015937901340611397,0.002529590390828308,-0.0038110738731571034,0.000623493605034824,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,10.8,2.949576240750525,8.21458243217851,13.385417567821492,5,-0.0015937901340611397,0.002529590390828308,-0.0038110738731571034,0.000623493605034824,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,10.8,2.949576240750525,8.21458243217851,13.385417567821492,5,-0.00155546860257792,0.0024146721867168855,-0.003672022094505712,0.0005610848893498716,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,10.8,2.949576240750525,8.21458243217851,13.385417567821492,5,-0.00155546860257792,0.0024146721867168855,-0.003672022094505712,0.0005610848893498716,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,10.8,4.604345773288536,6.764112984733097,14.835887015266906,5,0.002104096536849605,0.0026255527531824324,-0.00019730192152443227,0.0044054949952236425,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,10.8,4.604345773288536,6.764112984733097,14.835887015266906,5,0.002104096536849605,0.0026255527531824324,-0.00019730192152443227,0.0044054949952236425,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,11.0,3.082207001484488,8.298326444590316,13.701673555409684,5,-0.0011878071694612928,0.0023075304063159096,-0.0032104467501399654,0.00083483241121738,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,11.0,3.082207001484488,8.298326444590316,13.701673555409684,5,-0.0011878071694612928,0.0023075304063159096,-0.0032104467501399654,0.00083483241121738,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,11.0,2.8284271247461903,8.52077431442799,13.47922568557201,5,-0.0008699281737182402,0.001761985996031051,-0.002414376995029257,0.0006745206475927768,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,11.0,2.8284271247461903,8.52077431442799,13.47922568557201,5,-0.0008699281737182402,0.001761985996031051,-0.002414376995029257,0.0006745206475927768,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,11.0,3.9370039370059056,7.549063895114834,14.450936104885166,5,0.0021228585746842998,0.0026259704987020033,-0.0001789060537823275,0.004424623203150927,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,11.0,3.9370039370059056,7.549063895114834,14.450936104885166,5,0.0021228585746842998,0.0026259704987020033,-0.0001789060537823275,0.004424623203150927,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,11.0,4.301162633521313,7.229864723912417,14.770135276087583,5,0.0019176885268427798,0.00283275207884392,-0.0005653281481431691,0.004400705201828729,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,11.0,4.301162633521313,7.229864723912417,14.770135276087583,5,0.0019176885268427798,0.00283275207884392,-0.0005653281481431691,0.004400705201828729,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,PhysHlth,single_feature_probability_delta,11.0,4.0,7.49384541128033,14.50615458871967,5,0.0008065512939657285,0.0009904131388691897,-6.158409892788688e-05,0.0016746866868593438,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,PhysHlth,single_feature_probability_delta,11.0,4.0,7.49384541128033,14.50615458871967,5,0.0008065512939657285,0.0009904131388691897,-6.158409892788688e-05,0.0016746866868593438,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,11.0,3.4641016151377544,7.9635810565733856,14.036418943426614,5,0.0020006292139658267,0.0025774572116383965,-0.0002586116434878157,0.004259870071419469,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,11.0,3.4641016151377544,7.9635810565733856,14.036418943426614,5,0.0020006292139658267,0.0025774572116383965,-0.0002586116434878157,0.004259870071419469,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,11.2,4.43846820423443,7.309511084709275,15.090488915290724,5,-0.0006290274225886734,0.0004558947433366331,-0.0010286367841694014,-0.00022941806100794528,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,11.2,4.43846820423443,7.309511084709275,15.090488915290724,5,-0.0006290274225886734,0.0004558947433366331,-0.0010286367841694014,-0.00022941806100794528,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,PhysHlth,single_feature_probability_delta,11.2,4.08656334834051,7.617969291030574,14.782030708969424,5,0.0008583925942202552,0.0009715057021865381,6.830300298091285e-06,0.001709954888142419,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,PhysHlth,single_feature_probability_delta,11.2,4.08656334834051,7.617969291030574,14.782030708969424,5,0.0008583925942202552,0.0009715057021865381,6.830300298091285e-06,0.001709954888142419,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,11.2,1.30384048104053,10.057133428610321,12.342866571389678,5,-0.00160285622551662,0.001939051224643884,-0.0033025095627785325,9.67971117452923e-05,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,11.2,3.8987177379235853,7.782623228264112,14.617376771735888,5,0.0019931580222033603,0.002564665273688796,-0.00025487020726512946,0.00424118625167185,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,11.2,1.30384048104053,10.057133428610321,12.342866571389678,5,-0.00160285622551662,0.001939051224643884,-0.0033025095627785325,9.67971117452923e-05,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,11.2,3.8987177379235853,7.782623228264112,14.617376771735888,5,0.0019931580222033603,0.002564665273688796,-0.00025487020726512946,0.00424118625167185,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,11.4,4.722287581247038,7.260732431939196,15.539267568060804,5,-0.0006272045561319455,0.00046777513189892416,-0.001037227537431036,-0.00021718157483285508,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,11.4,4.722287581247038,7.260732431939196,15.539267568060804,5,-0.0006272045561319455,0.00046777513189892416,-0.001037227537431036,-0.00021718157483285508,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,11.4,3.2093613071762426,8.586870781496165,14.213129218503836,5,0.0017806793330438799,0.0027612432689307098,-0.0006396571064392978,0.004201015772527058,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,11.4,3.2093613071762426,8.586870781496165,14.213129218503836,5,0.0017806793330438799,0.0027612432689307098,-0.0006396571064392978,0.004201015772527058,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,11.4,1.3416407864998738,10.224,12.576,5,-0.0018538145515464399,0.0019172625823923725,-0.0035343693018053254,-0.00017325980128755458,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,11.4,4.39317652729776,7.549210989939854,15.250789010060146,5,0.00043778560781116,0.0014195592407745343,-0.0008065129286891011,0.0016820841443114212,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,11.4,1.3416407864998738,10.224,12.576,5,-0.0018538145515464399,0.0019172625823923725,-0.0035343693018053254,-0.00017325980128755458,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,11.4,4.39317652729776,7.549210989939854,15.250789010060146,5,0.00043778560781116,0.0014195592407745343,-0.0008065129286891011,0.0016820841443114212,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,11.4,3.361547262794322,8.45347390983891,14.34652609016109,5,0.00072628424608878,0.0023461936559341875,-0.0013302451671058778,0.002782813659283438,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,11.4,3.361547262794322,8.45347390983891,14.34652609016109,5,0.00072628424608878,0.0023461936559341875,-0.0013302451671058778,0.002782813659283438,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,11.4,0.8944271909999159,10.616,12.184000000000001,5,-0.0015690487375846,0.0018612677188608803,-0.003200521825914567,6.242435074536716e-05,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,11.4,0.8944271909999159,10.616,12.184000000000001,5,-0.0015690487375846,0.0018612677188608803,-0.003200521825914567,6.242435074536716e-05,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,11.6,4.33589667773576,7.799418991785599,15.4005810082144,5,0.00158684367558816,0.0030070750098193607,-0.0010489737854874396,0.004222661136663759,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,11.6,4.33589667773576,7.799418991785599,15.4005810082144,5,0.00158684367558816,0.0030070750098193607,-0.0010489737854874396,0.004222661136663759,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,11.6,4.33589667773576,7.799418991785599,15.4005810082144,5,0.0015931136400795798,0.003010539593786255,-0.0010457406627394023,0.004231967942898562,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,11.6,4.33589667773576,7.799418991785599,15.4005810082144,5,0.0015931136400795798,0.003010539593786255,-0.0010457406627394023,0.004231967942898562,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,11.6,3.5071355833500366,8.525860120293807,14.674139879706193,5,0.0017483049487344998,0.0027560574491709328,-0.0006674859193119237,0.004164095816780924,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,11.6,3.5071355833500366,8.525860120293807,14.674139879706193,5,0.0017483049487344998,0.0027560574491709328,-0.0006674859193119237,0.004164095816780924,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,NoDocbcCost,single_feature_probability_delta,11.6,3.4351128074635335,8.588990866835505,14.611009133164494,5,-0.00043136559562089995,0.00037275739925198757,-0.0007581018620875415,-0.00010462932915425839,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,NoDocbcCost,single_feature_probability_delta,11.6,3.4351128074635335,8.588990866835505,14.611009133164494,5,-0.00043136559562089995,0.00037275739925198757,-0.0007581018620875415,-0.00010462932915425839,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,11.8,1.30384048104053,10.657133428610322,12.942866571389679,5,0.00136630291592766,0.0017304455725092097,-0.0001504995052180407,0.0028831053370733605,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,11.8,4.658325879540846,7.716797335424069,15.883202664575933,5,0.0006657249108222602,0.0012129200667540005,-0.00039744640362766653,0.001728896225272187,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,11.8,1.30384048104053,10.657133428610322,12.942866571389679,5,0.00136630291592766,0.0017304455725092097,-0.0001504995052180407,0.0028831053370733605,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,11.8,4.658325879540846,7.716797335424069,15.883202664575933,5,0.0006657249108222602,0.0012129200667540005,-0.00039744640362766653,0.001728896225272187,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.0,2.6457513110645907,9.680896725024951,14.319103274975049,5,-0.00040133429924544005,0.001167435139104228,-0.0014246363167461588,0.0006219677182552788,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.0,2.6457513110645907,9.680896725024951,14.319103274975049,5,-0.00040133429924544005,0.001167435139104228,-0.0014246363167461588,0.0006219677182552788,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.2,4.08656334834051,8.617969291030574,15.782030708969424,5,0.0007387743928069724,0.004671463824627228,-0.0033559441883817018,0.004833492973995646,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.2,4.8166378315169185,7.978030791206548,16.42196920879345,5,0.00026795687916884,0.0012005756922544818,-0.0007843941139569964,0.0013203078722946763,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.2,4.08656334834051,8.617969291030574,15.782030708969424,5,0.0007387743928069724,0.004671463824627228,-0.0033559441883817018,0.004833492973995646,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.2,4.8166378315169185,7.978030791206548,16.42196920879345,5,0.00026795687916884,0.0012005756922544818,-0.0007843941139569964,0.0013203078722946763,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.2,4.8166378315169185,7.978030791206548,16.42196920879345,5,0.00029815840297179995,0.0011290160923363623,-0.0006914678352490718,0.0012877846411926718,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.2,4.8166378315169185,7.978030791206548,16.42196920879345,5,0.00029815840297179995,0.0011290160923363623,-0.0006914678352490718,0.0012877846411926718,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,12.2,4.494441010848846,8.26044875652061,16.13955124347939,5,0.0012642053438303713,0.0015668604780621467,-0.00010920841992990158,0.002637619107590644,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,12.2,4.494441010848846,8.26044875652061,16.13955124347939,5,0.0012642053438303713,0.0015668604780621467,-0.00010920841992990158,0.002637619107590644,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,12.2,4.969909455915671,7.843682288904997,16.556317711095,5,0.001340091872496758,0.001697954792263459,-0.00014823112408651209,0.002828414869080028,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,12.2,4.969909455915671,7.843682288904997,16.556317711095,5,0.001340091872496758,0.001697954792263459,-0.00014823112408651209,0.002828414869080028,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.2,5.019960159204453,7.799810913153845,16.600189086846154,5,0.0016217004975211402,0.0033136855619990213,-0.0012828729621731066,0.004526273957215387,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.2,5.019960159204453,7.799810913153845,16.600189086846154,5,0.0016217004975211402,0.0033136855619990213,-0.0012828729621731066,0.004526273957215387,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.2,3.3466401061363023,9.26654060876923,15.133459391230769,5,-0.00019188310566648007,0.0033126822572183768,-0.0030955771299455916,0.002711810918612631,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.2,3.3466401061363023,9.26654060876923,15.133459391230769,5,-0.00019188310566648007,0.0033126822572183768,-0.0030955771299455916,0.002711810918612631,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,12.2,3.7013511046643495,8.955622709979618,15.44437729002038,5,0.00116045941668166,0.0010792455230267115,0.00021445900595284386,0.0021064598274104763,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,12.2,3.7013511046643495,8.955622709979618,15.44437729002038,5,0.00116045941668166,0.0010792455230267115,0.00021445900595284386,0.0021064598274104763,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,12.4,4.39317652729776,8.549210989939855,16.250789010060146,5,0.00038096675813304945,0.00041648674150668573,1.59000331644071e-05,0.0007460334831016918,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,PhysActivity,single_feature_probability_delta,12.4,3.1304951684997055,9.656,15.144,5,0.00017289510856381322,0.000914759520582788,-0.0006289269641027737,0.0009747171812304002,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,12.4,4.39317652729776,8.549210989939855,16.250789010060146,5,0.00038096675813304945,0.00041648674150668573,1.59000331644071e-05,0.0007460334831016918,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,PhysActivity,single_feature_probability_delta,12.4,3.1304951684997055,9.656,15.144,5,0.00017289510856381322,0.000914759520582788,-0.0006289269641027737,0.0009747171812304002,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,12.4,4.39317652729776,8.549210989939855,16.250789010060146,5,0.0003824969876151091,0.0004226559938324523,1.202267455872782e-05,0.0007529713006714904,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,PhysActivity,single_feature_probability_delta,12.4,3.1304951684997055,9.656,15.144,5,0.00017219790445308252,0.0009308535700476264,-0.0006437312245590605,0.0009881270334652255,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,12.4,4.39317652729776,8.549210989939855,16.250789010060146,5,0.0003824969876151091,0.0004226559938324523,1.202267455872782e-05,0.0007529713006714904,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,PhysActivity,single_feature_probability_delta,12.4,3.1304951684997055,9.656,15.144,5,0.00017219790445308252,0.0009308535700476264,-0.0006437312245590605,0.0009881270334652255,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.4,3.5777087639996634,9.264000000000001,15.536,5,-0.0004122383064915601,0.0035803856232396914,-0.003550584677068505,0.0027261080640853847,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.4,3.5777087639996634,9.264000000000001,15.536,5,-0.0004122383064915601,0.0035803856232396914,-0.003550584677068505,0.0027261080640853847,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.4,5.029910535983717,7.991089023352819,16.808910976647184,5,0.00159745456450728,0.003169894559983755,-0.0011810805248038605,0.004375989653818421,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.4,5.029910535983717,7.991089023352819,16.808910976647184,5,0.00159745456450728,0.003169894559983755,-0.0011810805248038605,0.004375989653818421,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.4,5.9833101206606365,7.155397441178217,17.644602558821784,5,0.00114783209449418,0.0015711890877042067,-0.00022937586290591402,0.0025250400518942737,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.4,5.9833101206606365,7.155397441178217,17.644602558821784,5,0.00114783209449418,0.0015711890877042067,-0.00022937586290591402,0.0025250400518942737,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.4,5.9833101206606365,7.155397441178217,17.644602558821784,5,0.0012525923965656597,0.0017472678540620624,-0.00027895540449485797,0.0027841401976261776,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.4,3.7815340802378072,9.085339233043598,15.714660766956403,5,0.00022364333140929049,0.0026509843333587684,-0.00210004688984816,0.002547333552666741,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.4,5.9833101206606365,7.155397441178217,17.644602558821784,5,0.0012525923965656597,0.0017472678540620624,-0.00027895540449485797,0.0027841401976261776,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.4,3.7815340802378072,9.085339233043598,15.714660766956403,5,0.00022364333140929049,0.0026509843333587684,-0.00210004688984816,0.002547333552666741,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.6,4.929503017546495,8.279100093730474,16.920899906269526,5,0.0005372112484348806,0.004160932755857592,-0.0031100071203911386,0.0041844296172609,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.6,4.929503017546495,8.279100093730474,16.920899906269526,5,0.0005372112484348806,0.004160932755857592,-0.0031100071203911386,0.0041844296172609,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,12.6,5.683308895353129,7.618360109361577,17.58163989063842,5,-0.0002387006420021055,0.0008784935684470024,-0.0010087342060448993,0.0005313329220406882,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,Smoker,single_feature_probability_delta,12.6,5.683308895353129,7.618360109361577,17.58163989063842,5,-0.0002387006420021055,0.0008784935684470024,-0.0010087342060448993,0.0005313329220406882,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,12.6,4.219004621945797,8.901879396233811,16.298120603766186,5,0.00045002254799515995,0.0007557441138034726,-0.00021241637513232163,0.0011124614711226415,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,Education,single_feature_probability_delta,12.6,7.402702209328699,6.111245419959236,19.088754580040764,5,-0.00020904993136657978,0.000681198018621397,-0.0008061463210706193,0.00038804645833745975,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,12.6,4.219004621945797,8.901879396233811,16.298120603766186,5,0.00045002254799515995,0.0007557441138034726,-0.00021241637513232163,0.0011124614711226415,5
